seq,ts,phase,model,status,prompt_tokens,completion_tokens,reasoning_tokens,reasoning_estimated,finish_reason,latency_ms,cost_usd
3031,1788985636.658282,C-think-off-default,nemotron-3-nano:30b,200,38,126,,0,stop,6867.6,3.2519999999999994e-05
3032,1788985638.464957,C-think-off-default,nemotron-3-nano:30b,200,50,82,,0,stop,6716.2,2.268e-05
3033,1788985639.7468731,C-think-off-default,nemotron-3-nano:30b,200,49,67,,0,stop,6399.0,1.902e-05
3034,1788985640.8004029,C-think-off-default,nemotron-3-nano:30b,200,41,54,,0,stop,6756.6,1.5419999999999998e-05
3035,1788985642.968093,C-think-off-default,nemotron-3-nano:30b,200,43,101,,0,stop,6303.5,2.682e-05
3036,1788985644.898885,C-think-off-default,nemotron-3-nano:30b,200,44,89,,0,stop,6427.3,2.4e-05
3037,1788985645.777161,C-think-off-default,nemotron-3-nano:30b,200,45,45,,0,stop,6025.1,1.3499999999999998e-05
3038,1788985647.400553,C-think-off-default,nemotron-3-nano:30b,200,43,72,,0,stop,6593.4,1.986e-05
3039,1788985650.149513,C-think-off-default,nemotron-3-nano:30b,200,41,146,,0,stop,7174.7,3.75e-05
3040,1788985653.5374,C-think-off-default,nemotron-3-nano:30b,200,46,167,,0,stop,8631.7,4.2839999999999996e-05
3041,1788985655.6219919,C-think-off-default,nemotron-3-nano:30b,200,42,97,,0,stop,9838.4,2.5799999999999997e-05
3042,1788985657.4743428,C-think-off-default,nemotron-3-nano:30b,200,41,97,,0,stop,10066.5,2.5739999999999998e-05
3043,1788985658.520638,C-think-off-default,nemotron-3-nano:30b,200,49,54,,0,stop,8364.6,1.59e-05
3044,1788985662.585902,C-think-off-default,nemotron-3-nano:30b,200,45,204,,0,stop,9040.8,5.1660000000000003e-05
3045,1788985664.997827,C-think-off-default,nemotron-3-nano:30b,200,45,114,,0,stop,9369.3,3.006e-05
3046,1788985665.082973,C-think-off-default,nemotron-3-nano:30b,200,42,2,,0,stop,7601.6,3e-06
3047,1788985678.8869498,C-think-off-default,nemotron-3-nano:30b,200,47,725,,0,stop,20359.2,0.00017682
3048,1788985679.8690119,C-think-off-default,nemotron-3-nano:30b,200,42,50,,0,stop,17276.5,1.452e-05
3049,1788985680.217288,C-think-off-default,nemotron-3-nano:30b,200,45,4,,0,stop,15213.3,3.6599999999999997e-06
3050,1788985681.4346828,C-think-off-default,nemotron-3-nano:30b,200,44,50,,0,stop,16345.0,1.464e-05
3051,1788985683.168017,C-think-off-default,nemotron-3-nano:30b,200,41,78,,0,stop,4274.9,2.118e-05
3052,1788985684.32755,C-think-off-default,nemotron-3-nano:30b,200,42,59,,0,stop,4452.1,1.668e-05
3053,1788985688.9361548,C-think-off-default,nemotron-3-nano:30b,200,45,232,,0,stop,8714.3,5.838e-05
3054,1788985689.879519,C-think-off-default,nemotron-3-nano:30b,200,53,48,,0,stop,8437.9,1.47e-05
3055,1788985692.795719,C-think-off-default,nemotron-3-nano:30b,200,37,142,,0,stop,9621.3,3.6299999999999995e-05
3056,1788985693.936308,C-think-off-default,nemotron-3-nano:30b,200,44,59,,0,stop,9601.6,1.6800000000000002e-05
3057,1788985695.020216,C-think-off-default,nemotron-3-nano:30b,200,50,42,,0,stop,6077.5,1.308e-05
3058,1788985695.1465678,C-think-off-default,nemotron-3-nano:30b,200,42,5,,0,stop,5260.1,3.72e-06
3059,1788985698.106652,C-think-off-default,nemotron-3-nano:30b,200,45,144,,0,stop,5302.5,3.7260000000000006e-05
3060,1788985700.5337,C-think-off-default,nemotron-3-nano:30b,200,41,116,,0,stop,6591.1,3.03e-05
3061,1788985701.7793121,C-think-off-default,nemotron-3-nano:30b,200,38,52,,0,stop,6752.4,1.476e-05
3062,1788985703.339881,C-think-off-default,nemotron-3-nano:30b,200,42,82,,0,stop,8187.3,2.22e-05
3063,1788985705.403389,C-think-off-default,nemotron-3-nano:30b,200,40,96,,0,stop,7289.5,2.5439999999999997e-05
3064,1788985707.2744231,C-think-off-default,nemotron-3-nano:30b,200,49,85,,0,stop,6734.4,2.334e-05
3065,1788985708.668669,C-think-off-default,nemotron-3-nano:30b,200,42,60,,0,stop,6882.1,1.6919999999999997e-05
3066,1788985709.4375832,C-think-off-default,nemotron-3-nano:30b,200,38,27,,0,stop,6091.1,8.759999999999999e-06
3067,1788985711.594704,C-think-off-default,nemotron-3-nano:30b,200,41,101,,0,stop,6184.6,2.67e-05
3068,1788985711.680931,C-think-off-default,nemotron-3-nano:30b,200,37,2,,0,stop,4400.4,2.6999999999999996e-06
3069,1788985712.521827,C-think-off-default,nemotron-3-nano:30b,200,53,30,,0,stop,3845.9,1.0379999999999999e-05
3070,1788985713.845231,C-think-off-default,nemotron-3-nano:30b,200,48,68,,0,stop,4401.2,1.92e-05
3071,1788985715.724454,C-think-off-default,nemotron-3-nano:30b,200,47,85,,0,stop,4122.8,2.3219999999999998e-05
3072,1788985717.5370991,C-think-off-default,nemotron-3-nano:30b,200,50,81,,0,stop,5850.7,2.244e-05
3073,1788985719.497577,C-think-off-default,nemotron-3-nano:30b,200,50,103,,0,stop,6968.6,2.772e-05
3074,1788985719.8118532,C-think-off-default,nemotron-3-nano:30b,200,41,2,,0,stop,5960.2,2.94e-06
3075,1788985720.7827551,C-think-off-default,nemotron-3-nano:30b,200,38,38,,0,stop,5051.5,1.14e-05
3076,1788985723.3109078,C-think-off-default,nemotron-3-nano:30b,200,38,121,,0,stop,5767.5,3.132e-05
3077,1788985724.6593049,C-think-off-default,nemotron-3-nano:30b,200,48,70,,0,stop,5155.1,1.968e-05
3078,1788985725.4974122,C-think-off-default,nemotron-3-nano:30b,200,35,33,,0,stop,5681.0,1.0019999999999999e-05
3079,1788985728.934931,C-think-off-default,nemotron-3-nano:30b,200,40,182,,0,stop,8145.5,4.608e-05
3080,1788985729.25823,C-think-off-default,nemotron-3-nano:30b,200,45,2,,0,stop,5940.8,3.1799999999999996e-06
3081,1788985732.363864,C-think-off-default,nemotron-3-nano:30b,200,47,151,,0,stop,7697.4,3.906e-05
3082,1788985732.671086,C-think-off-default,nemotron-3-nano:30b,200,41,2,,0,stop,7167.4,2.94e-06
3083,1788985734.191189,C-think-off-default,nemotron-3-nano:30b,200,45,66,,0,stop,5249.9,1.854e-05
3084,1788985737.335097,C-think-off-default,nemotron-3-nano:30b,200,40,154,,0,stop,8072.2,3.936e-05
3085,1788985740.104743,C-think-off-default,nemotron-3-nano:30b,200,43,134,,0,stop,7733.8,3.4739999999999996e-05
3086,1788985741.9781508,C-think-off-default,nemotron-3-nano:30b,200,45,98,,0,stop,9302.4,2.622e-05
3087,1788985743.781743,C-think-off-default,nemotron-3-nano:30b,200,41,82,,0,stop,9584.3,2.214e-05
3088,1788985745.291801,C-think-off-default,nemotron-3-nano:30b,200,34,69,,0,stop,7949.7,1.8599999999999998e-05
3089,1788985747.250805,C-think-off-default,nemotron-3-nano:30b,200,43,90,,0,stop,7139.9,2.418e-05
3090,1788985749.567465,C-think-off-default,nemotron-3-nano:30b,200,46,110,,0,stop,7583.1,2.9159999999999995e-05
3091,1788985749.895245,C-think-off-default,nemotron-3-nano:30b,200,46,2,,0,stop,6106.5,3.24e-06
3092,1788985751.417163,C-think-off-default,nemotron-3-nano:30b,200,38,68,,0,stop,6119.0,1.86e-05
3093,1788985752.7707908,C-think-off-default,nemotron-3-nano:30b,200,41,70,,0,stop,5512.5,1.9260000000000002e-05
3094,1788985754.141695,C-think-off-default,nemotron-3-nano:30b,200,44,71,,0,stop,4567.3,1.968e-05
3095,1788985755.924884,C-think-off-default,nemotron-3-nano:30b,200,47,80,,0,stop,6024.0,2.202e-05
3096,1788985758.2395399,C-think-off-default,nemotron-3-nano:30b,200,46,110,,0,stop,6814.0,2.9159999999999995e-05
3097,1788985761.8310971,C-think-off-default,nemotron-3-nano:30b,200,49,178,,0,stop,9053.8,4.566e-05
3098,1788985764.945224,C-think-off-default,nemotron-3-nano:30b,200,45,152,,0,stop,10796.4,3.918e-05
3099,1788985769.918496,C-think-off-default,nemotron-3-nano:30b,200,44,265,,0,stop,13987.7,6.623999999999999e-05
3100,1788985771.625152,C-think-off-default,nemotron-3-nano:30b,200,42,77,,0,stop,13378.4,2.1e-05
3101,1788985775.085213,C-think-off-default,nemotron-3-nano:30b,200,39,172,,0,stop,13247.5,4.3620000000000006e-05
3102,1788985776.162635,C-think-off-default,nemotron-3-nano:30b,200,38,55,,0,stop,11210.4,1.5479999999999997e-05
3103,1788985777.317565,C-think-off-default,nemotron-3-nano:30b,200,40,48,,0,stop,7393.3,1.392e-05
3104,1788985779.540884,C-think-off-default,nemotron-3-nano:30b,200,33,108,,0,stop,7908.1,2.7899999999999997e-05
3105,1788985781.6774669,C-think-off-default,nemotron-3-nano:30b,200,41,100,,0,stop,6585.3,2.646e-05
3106,1788985782.699096,C-think-off-default,nemotron-3-nano:30b,200,37,41,,0,stop,6529.4,1.2059999999999998e-05
3107,1788985783.988699,C-think-off-default,nemotron-3-nano:30b,200,43,55,,0,stop,6663.9,1.5779999999999998e-05
3108,1788985785.439848,C-think-off-default,nemotron-3-nano:30b,200,46,63,,0,stop,5892.6,1.7879999999999998e-05
3109,1788985788.2528799,C-think-off-default,nemotron-3-nano:30b,200,40,137,,0,stop,6567.9,3.5279999999999994e-05
3110,1788985790.51454,C-think-off-default,nemotron-3-nano:30b,200,39,107,,0,stop,7807.8,2.802e-05
3111,1788985793.484989,C-think-off-default,nemotron-3-nano:30b,200,41,157,,0,stop,9488.9,4.014e-05
3112,1788985794.4821482,C-think-off-default,nemotron-3-nano:30b,200,38,50,,0,stop,9034.9,1.4279999999999999e-05
3113,1788985796.829199,C-think-off-default,nemotron-3-nano:30b,200,42,123,,0,stop,8569.8,3.204e-05
3114,1788985798.760301,C-think-off-default,nemotron-3-nano:30b,200,39,89,,0,stop,8238.7,2.37e-05
3115,1788985801.5466838,C-think-off-default,nemotron-3-nano:30b,200,42,148,,0,stop,8055.0,3.804e-05
3116,1788985803.047412,C-think-off-default,nemotron-3-nano:30b,200,49,78,,0,stop,8558.4,2.166e-05
3117,1788985804.283034,C-think-off-default,nemotron-3-nano:30b,200,48,50,,0,stop,7447.8,1.488e-05
3118,1788985805.388313,C-think-off-default,nemotron-3-nano:30b,200,41,57,,0,stop,6620.8,1.614e-05
3119,1788985806.525482,C-think-off-default,nemotron-3-nano:30b,200,45,59,,0,stop,4972.7,1.6859999999999998e-05
3120,1788985809.277406,C-think-off-default,nemotron-3-nano:30b,200,40,134,,0,stop,6223.0,3.4559999999999994e-05
3121,1788985811.05987,C-think-off-default,nemotron-3-nano:30b,200,39,82,,0,stop,6769.1,2.202e-05
3122,1788985812.5647948,C-think-off-default,nemotron-3-nano:30b,200,49,79,,0,stop,7169.3,2.1900000000000004e-05
3123,1788985814.655073,C-think-off-default,nemotron-3-nano:30b,200,44,97,,0,stop,8122.4,2.592e-05
3124,1788985815.881891,C-think-off-default,nemotron-3-nano:30b,200,43,51,,0,stop,6597.4,1.482e-05
3125,1788985817.920264,C-think-off-default,nemotron-3-nano:30b,200,45,94,,0,stop,6853.8,2.526e-05
3126,1788985819.73138,C-think-off-default,nemotron-3-nano:30b,200,48,82,,0,stop,7158.2,2.2559999999999997e-05
3127,1788985820.9251862,C-think-off-default,nemotron-3-nano:30b,200,44,62,,0,stop,6263.4,1.7519999999999998e-05
3128,1788985823.558625,C-think-off-default,nemotron-3-nano:30b,200,49,126,,0,stop,7669.8,3.318e-05
3129,1788985825.4116008,C-think-off-default,nemotron-3-nano:30b,200,37,86,,0,stop,7485.1,2.2859999999999998e-05
3130,1788985826.8992682,C-think-off-default,nemotron-3-nano:30b,200,50,64,,0,stop,7161.2,1.836e-05
3131,1788985828.104108,C-think-off-default,nemotron-3-nano:30b,200,48,63,,0,stop,7172.0,1.8e-05
3132,1788985830.115329,C-think-off-default,nemotron-3-nano:30b,200,50,93,,0,stop,6550.1,2.532e-05
3133,1788985831.643282,C-think-off-default,nemotron-3-nano:30b,200,45,67,,0,stop,6224.6,1.8779999999999996e-05
3134,1788985833.134301,C-think-off-default,nemotron-3-nano:30b,200,47,78,,0,stop,6228.5,2.154e-05
3135,1788985834.980167,C-think-off-default,nemotron-3-nano:30b,200,47,97,,0,stop,6869.1,2.6099999999999997e-05
3136,1788985836.559223,C-think-off-default,nemotron-3-nano:30b,200,49,83,,0,stop,6437.1,2.2859999999999998e-05
3137,1788985837.987157,C-think-off-default,nemotron-3-nano:30b,200,49,75,,0,stop,6336.8,2.0940000000000003e-05
3138,1788985838.3027189,C-think-off-default,nemotron-3-nano:30b,200,41,2,,0,stop,5161.2,2.94e-06
3139,1788985838.6102788,C-think-off-default,nemotron-3-nano:30b,200,46,2,,0,stop,3623.3,3.24e-06
3140,1788985841.402753,C-think-off-default,nemotron-3-nano:30b,200,45,135,,0,stop,4836.9,3.51e-05
3141,1788985842.749249,C-think-off-default,nemotron-3-nano:30b,200,38,58,,0,stop,4755.5,1.62e-05
3142,1788985845.532479,C-think-off-default,nemotron-3-nano:30b,200,44,135,,0,stop,7225.2,3.5039999999999997e-05
3143,1788985847.0629702,C-think-off-default,nemotron-3-nano:30b,200,43,80,,0,stop,8447.9,2.178e-05
3144,1788985847.13754,C-think-off-default,nemotron-3-nano:30b,200,44,2,,0,stop,5728.3,3.1199999999999998e-06
3145,1788985848.742555,C-think-off-default,nemotron-3-nano:30b,200,42,72,,0,stop,5986.4,1.98e-05
3146,1788985851.278856,C-think-off-default,nemotron-3-nano:30b,200,41,122,,0,stop,5739.6,3.174e-05
3147,1788985852.2824209,C-think-off-default,nemotron-3-nano:30b,200,38,52,,0,stop,5213.2,1.476e-05
3148,1788985853.821198,C-think-off-default,nemotron-3-nano:30b,200,44,68,,0,stop,6677.6,1.896e-05
3149,1788985854.1172779,C-think-off-default,nemotron-3-nano:30b,200,39,2,,0,stop,5367.8,2.8199999999999997e-06
3150,1788985855.683275,C-think-off-default,nemotron-3-nano:30b,200,48,69,,0,stop,4397.7,1.9439999999999997e-05
3151,1788985858.301547,C-think-off-default,nemotron-3-nano:30b,200,40,126,,0,stop,6012.1,3.264e-05
3152,1788985861.24049,C-think-off-default,nemotron-3-nano:30b,200,39,144,,0,stop,7412.6,3.69e-05
3153,1788985862.7494001,C-think-off-default,nemotron-3-nano:30b,200,41,67,,0,stop,8626.0,1.854e-05
3154,1788985865.812521,C-think-off-default,nemotron-3-nano:30b,200,41,150,,0,stop,10121.7,3.846e-05
3155,1788985866.8031301,C-think-off-default,nemotron-3-nano:30b,200,37,51,,0,stop,8494.8,1.446e-05
3156,1788985868.663409,C-think-off-default,nemotron-3-nano:30b,200,42,98,,0,stop,7416.1,2.6039999999999998e-05
3157,1788985870.374481,C-think-off-default,nemotron-3-nano:30b,200,41,90,,0,stop,7618.3,2.406e-05
3158,1788985872.4357371,C-think-off-default,nemotron-3-nano:30b,200,39,96,,0,stop,6617.2,2.5379999999999998e-05
3159,1788985875.218493,C-think-off-default,nemotron-3-nano:30b,200,42,148,,0,stop,8408.4,3.804e-05
3160,1788985877.12551,C-think-off-default,nemotron-3-nano:30b,200,49,87,,0,stop,8455.3,2.382e-05
3161,1788985877.495615,C-think-off-default,nemotron-3-nano:30b,200,41,18,,0,stop,7114.6,6.78e-06
3162,1788985878.62644,C-think-off-default,nemotron-3-nano:30b,200,46,46,,0,stop,6184.2,1.3799999999999998e-05
3163,1788985879.9005198,C-think-off-default,nemotron-3-nano:30b,200,41,54,,0,stop,4675.4,1.5419999999999998e-05
3164,1788985882.3220422,C-think-off-default,nemotron-3-nano:30b,200,45,128,,0,stop,5190.0,3.342e-05
3165,1788985884.795292,C-think-off-default,nemotron-3-nano:30b,200,46,118,,0,stop,7293.1,3.108e-05
3166,1788985887.4607801,C-think-off-default,nemotron-3-nano:30b,200,45,141,,0,stop,8826.9,3.654e-05
3167,1788985890.437885,C-think-off-default,nemotron-3-nano:30b,200,39,146,,0,stop,10531.2,3.738e-05
3168,1788985890.7358232,C-think-off-default,nemotron-3-nano:30b,200,41,2,,0,stop,8406.8,2.94e-06
3169,1788985891.720128,C-think-off-default,nemotron-3-nano:30b,200,45,38,,0,stop,6918.1,1.1819999999999999e-05
3170,1788985893.615268,C-think-off-default,nemotron-3-nano:30b,200,41,100,,0,stop,6148.0,2.646e-05
3171,1788985895.788779,C-think-off-default,nemotron-3-nano:30b,200,42,102,,0,stop,5340.7,2.7e-05
3172,1788985897.6911402,C-think-off-default,nemotron-3-nano:30b,200,47,87,,0,stop,6950.0,2.37e-05
3173,1788985899.0816052,C-think-off-default,nemotron-3-nano:30b,200,45,60,,0,stop,7354.7,1.71e-05
3174,1788985899.955158,C-think-off-default,nemotron-3-nano:30b,200,44,32,,0,stop,6333.1,1.032e-05
3175,1788985902.215787,C-think-off-default,nemotron-3-nano:30b,200,41,120,,0,stop,6420.0,3.1259999999999995e-05
3176,1788985904.691173,C-think-off-default,nemotron-3-nano:30b,200,33,122,,0,stop,6992.8,3.1259999999999995e-05
3177,1788985906.565087,C-think-off-default,nemotron-3-nano:30b,200,44,86,,0,stop,7476.8,2.328e-05
3178,1788985908.286454,C-think-off-default,nemotron-3-nano:30b,200,49,91,,0,stop,8323.8,2.478e-05
3179,1788985910.8324978,C-think-off-default,nemotron-3-nano:30b,200,42,135,,0,stop,8609.2,3.4920000000000004e-05
3180,1788985912.5723798,C-think-off-default,nemotron-3-nano:30b,200,50,91,,0,stop,7874.2,2.484e-05
3181,1788985913.4021099,C-think-off-default,nemotron-3-nano:30b,200,46,42,,0,stop,6830.3,1.2839999999999999e-05
3182,1788985919.0105531,C-think-off-default,nemotron-3-nano:30b,200,43,299,,0,stop,10717.0,7.433999999999998e-05
3183,1788985921.0155919,C-think-off-default,nemotron-3-nano:30b,200,42,93,,0,stop,10175.2,2.484e-05
3184,1788985922.7993321,C-think-off-default,nemotron-3-nano:30b,200,41,93,,0,stop,10220.6,2.478e-05
3185,1788985925.15932,C-think-off-default,nemotron-3-nano:30b,200,46,125,,0,stop,11749.7,3.276e-05
3186,1788985927.411627,C-think-off-default,nemotron-3-nano:30b,200,35,110,,0,stop,8394.4,2.85e-05
3187,1788985928.937744,C-think-off-default,nemotron-3-nano:30b,200,40,67,,0,stop,7916.5,1.8479999999999996e-05
3188,1788985929.087029,C-think-off-default,nemotron-3-nano:30b,200,50,5,,0,stop,6280.7,4.2000000000000004e-06
3189,1788985931.481606,C-think-off-default,nemotron-3-nano:30b,200,42,114,,0,stop,6314.4,2.988e-05
3190,1788985933.114409,C-think-off-default,nemotron-3-nano:30b,200,42,85,,0,stop,5696.7,2.2919999999999997e-05
3191,1788985934.83301,C-think-off-default,nemotron-3-nano:30b,200,36,79,,0,stop,5888.6,2.112e-05
3192,1788985936.425612,C-think-off-default,nemotron-3-nano:30b,200,41,71,,0,stop,7333.6,1.95e-05
3193,1788985937.273391,C-think-off-default,nemotron-3-nano:30b,200,44,31,,0,stop,5784.5,1.0079999999999998e-05
3194,1788985938.9891882,C-think-off-default,nemotron-3-nano:30b,200,41,78,,0,stop,5868.4,2.118e-05
3195,1788985945.876378,C-think-off-default,nemotron-3-nano:30b,200,41,367,,0,stop,11035.8,9.054e-05
3196,1788985947.928813,C-think-off-default,nemotron-3-nano:30b,200,42,95,,0,stop,11495.3,2.532e-05
3197,1788985948.662134,C-think-off-default,nemotron-3-nano:30b,200,47,37,,0,stop,11381.3,1.17e-05
3198,1788985949.32273,C-think-off-default,nemotron-3-nano:30b,200,46,20,,0,stop,10327.3,7.56e-06
3199,1788985951.112053,C-think-off-default,nemotron-3-nano:30b,200,46,93,,0,stop,5228.8,2.5079999999999997e-05
3200,1788985952.734742,C-think-off-default,nemotron-3-nano:30b,200,36,85,,0,stop,4799.1,2.2559999999999997e-05
3201,1788985956.2330198,C-think-off-default,nemotron-3-nano:30b,200,41,186,,0,stop,7563.7,4.71e-05
3202,1788985957.262642,C-think-off-default,nemotron-3-nano:30b,200,39,53,,0,stop,7929.2,1.5059999999999998e-05
3203,1788985958.712489,C-think-off-default,nemotron-3-nano:30b,200,41,63,,0,stop,7594.3,1.7579999999999998e-05
3204,1788985961.078588,C-think-off-default,nemotron-3-nano:30b,200,40,113,,0,stop,8336.5,2.9519999999999995e-05
3205,1788985962.9084249,C-think-off-default,nemotron-3-nano:30b,200,41,96,,0,stop,6668.4,2.55e-05
3206,1788985963.8077161,C-think-off-default,nemotron-3-nano:30b,200,50,46,,0,stop,6538.0,1.404e-05
3207,1788985965.873751,C-think-off-default,nemotron-3-nano:30b,200,45,109,,0,stop,7154.4,2.8859999999999998e-05
3208,1788985968.774753,C-think-off-default,nemotron-3-nano:30b,200,40,142,,0,stop,7689.1,3.6479999999999996e-05
3209,1788985970.613562,C-think-off-default,nemotron-3-nano:30b,200,42,81,,0,stop,7699.2,2.1959999999999996e-05
3210,1788985972.356756,C-think-off-default,nemotron-3-nano:30b,200,45,78,,0,stop,8541.4,2.1419999999999998e-05
3211,1788985973.9621089,C-think-off-default,nemotron-3-nano:30b,200,45,84,,0,stop,8081.2,2.2859999999999998e-05
3212,1788985975.4150321,C-think-off-default,nemotron-3-nano:30b,200,42,75,,0,stop,6633.0,2.052e-05
3213,1788985977.126338,C-think-off-default,nemotron-3-nano:30b,200,46,89,,0,stop,6506.2,2.4119999999999996e-05
3214,1788985978.2716951,C-think-off-default,nemotron-3-nano:30b,200,39,59,,0,stop,5907.6,1.65e-05
3215,1788985979.300079,C-think-off-default,nemotron-3-nano:30b,200,45,40,,0,stop,5332.7,1.2299999999999999e-05
3216,1788985981.07813,C-think-off-default,nemotron-3-nano:30b,200,41,81,,0,stop,5655.7,2.1899999999999997e-05
3217,1788985984.37817,C-think-off-default,nemotron-3-nano:30b,200,44,174,,0,stop,7244.9,4.44e-05
3218,1788985985.984816,C-think-off-default,nemotron-3-nano:30b,200,37,72,,0,stop,7705.5,1.95e-05
3219,1788985987.823148,C-think-off-default,nemotron-3-nano:30b,200,44,84,,0,stop,8515.8,2.2800000000000002e-05
3220,1788985988.150746,C-think-off-default,nemotron-3-nano:30b,200,42,2,,0,stop,7066.3,3e-06
3221,1788985991.351708,C-think-off-default,nemotron-3-nano:30b,200,42,157,,0,stop,6966.7,4.02e-05
3222,1788985993.286303,C-think-off-default,nemotron-3-nano:30b,200,43,89,,0,stop,7294.3,2.3939999999999998e-05
3223,1788985993.6593542,C-think-off-default,nemotron-3-nano:30b,200,46,5,,0,stop,5829.4,3.96e-06
